osm_way_id,name,highway_class,lanes,width_m,surface,district,length_m
1312159374,Rao Tula Ram Flyover,trunk,,,,South-West,60
1312159375,Rao Tula Ram Flyover,trunk,,,,South-West,30
1312159376,Rao Tula Ram Flyover,trunk,2,,,South-West,49
1312162611,Munirka Flyover,primary,3,,asphalt,South-West,41
1312162612,Munirka Flyover,primary,3,,asphalt,South-West,52
1312162613,Munirka Flyover,primary,3,,asphalt,South-West,40
1312162614,Munirka Flyover,primary,3,,asphalt,South-West,40
1312165813,IIT Flyover,primary,3,,asphalt,South-West,58
1312165814,IIT Flyover,primary,3,,asphalt,South-West,61
1312165815,IIT Flyover,primary,2,,asphalt,South-West,46
1312165816,IIT Flyover,primary,,,asphalt,South-West,13
1312168631,IIT Flyover,primary,2,,asphalt,South-West,87
1312168632,IIT Flyover,primary,2,,asphalt,South-West,87
1312168633,IIT Flyover,primary,2,,asphalt,South,99
1312193813,Savitri Flyover,primary,2,,asphalt,South,31
1312196604,Nehru Place Flyover,primary,,,asphalt,South-East,32
1312196605,Nehru Place Flyover,primary,,,asphalt,South-East,33
1312217828,Grand Trunk Road,trunk,3,,,Outer North,143
1312217829,Grand Trunk Road,trunk,3,,,Outer North,59
1312224221,Moti Bagh Flyover,primary,,,asphalt,South-West,42
1312228805,Bikaji Cama Place Flyover,primary,,,asphalt,South-West,32
1312228806,Bikaji Cama Place Flyover,primary,3,,asphalt,South-West,89
1312751833,Signature Bridge Ramp,trunk_link,2,,,North,47
1312751834,Doctor KB Hedgewar Marg,primary,,,,North,98
1312752556,Bijwasan Railway Flyover,secondary,,,,Dwarka,67
1312752557,Bijwasan Railway Flyover,secondary,,,,South-West,14
1312753969,Maharaja Ranjeet Singh Marg,secondary,,,,Central,102
1312753970,Maharaja Ranjeet Singh Marg,secondary,,,,New Delhi,67
1312753971,Maharaja Ranjeet Singh Marg,secondary,,,,New Delhi,67
1312775224,New Delhi Railway Station Flyover,secondary,,,,Central,32
1312775225,New Delhi Railway Station Flyover,secondary,,,,Central,34
1312775226,Desh Bandhu Gupta Road,secondary,,,asphalt,Central,26
1312775227,Desh Bandhu Gupta Road,secondary,,,asphalt,Central,35
1312775637,Moolchand Flyover,secondary,2,,asphalt,South,48
1312775638,Moolchand Flyover,secondary,,,asphalt,South,46
1312775639,Moolchand Flyover,secondary,,,asphalt,South-East,45
1312778057,Rani Jhansi Road,secondary,,,,Central,351
1312778058,Rani Jhansi Flyover,primary,,,,Central,8
1312784808,Defence Colony Flyover,secondary,3,,asphalt,South-East,246
1312784809,Defence Colony Flyover,secondary,3,,asphalt,South-East,94
1312784810,Defence Colony Flyover,secondary,3,,asphalt,South-East,203
1312784811,Defence Colony Flyover,secondary,,,asphalt,South-East,12
1312784812,Lala Lajpat Rai Path,secondary,,,,South-East,152
1312784813,Defence Colony Flyover,secondary,,,,South-East,114
1312784814,Defence Colony Flyover,secondary,,,asphalt,South-East,22
1312784815,Lala Lajpat Rai Path,secondary,,,,South-East,81
1312788800,Swami Narayan Marg Flyover,secondary,,,,North,187
1312788801,Swami Narayan Marg Flyover,secondary,,,,North,125
1312788802,Swami Narayan Marg Flyover,secondary,,,,North,48
1312789634,Zakhira Flyover,primary,,,,Central,73
1312789635,Zakhira Flyover,primary,,,,Central,106
1312793837,Shadipur Flyover,secondary,,,,West,113
1312793838,Shadipur Flyover,secondary,,,,West,112
1312793839,Shadipur Flyover,secondary,,,,Central,102
1312793840,Shadipur Flyover,secondary,,,,Central,143
1312795290,Girdhari Lal Goswami Marg Flyover,secondary,,,,West,345
1312795291,Girdhari Lal Goswami Marg,secondary,,,,West,77
1312795292,Girdhari Lal Goswami Marg Flyover,secondary,,,,West,236
1312795293,Girdhari Lal Goswami Marg Flyover,secondary,,,,West,223
1312797281,Dabri Dwarka Road,primary,2,,,Dwarka,262
1312798277,Pankha Road,primary,,,,West,158
1312798278,Pankha Road,primary,,,,West,66
1312798279,Pankha Road,primary,,,,South-West,148
1312798280,Pankha Road,primary,,,,South-West,157
1312801228,Shaheed Bhagat Singh Marg,secondary,,,,West,146
1312801229,Cariappa Marg,primary,,,,South-West,326
1312801230,Cariappa Marg,primary,,,,South-West,177
1312805089,Lajwanti Flyover,secondary,2,,asphalt,West,20
1312805090,Lajwanti Flyover,secondary,,,,West,27
1312805091,,secondary_link,,,,West,33
1312805092,,secondary_link,,,,West,40
1312805093,Shaheed Bhagat Singh Marg,secondary,,,,West,86
1312805094,Shaheed Bhagat Singh Marg,secondary,,,,West,84
1312806545,Jangpura Road Flyover,primary,,,,South-East,207
1312806546,Jangpura Road Flyover,primary,,,,South-East,208
1312806547,Jangpura Road Flyover,primary,2,,asphalt,South-East,23
1312806548,Jangpura Road Flyover,primary,,,,South-East,9
1312807952,Jangpura Road Flyover,primary,,,,South-East,10
1312820310,Ghazipur Road Flyover,secondary,,,asphalt,East,17
1312820311,Ghazipur Road Flyover,secondary,,,asphalt,East,18
1312820312,Ghazipur Road Flyover,secondary,2,,asphalt,East,49
1312820313,Ghazipur Road Flyover,secondary,2,,asphalt,East,29
1312820314,Ghazipur Road Flyover,secondary,2,,asphalt,East,71
1312960083,Nangloi Flyover,trunk,,,,Outer,45
1312960084,Nangloi Flyover,trunk,,,,Outer,53
1312960085,Nangloi Flyover,trunk,2,,,Outer,31
1312960086,Nangloi Flyover,trunk,2,,,Outer,64
1312961865,Mangolpuri Flyover,trunk,,,,Outer,195
1312961866,Mangolpuri Flyover,trunk,,,,Outer,196
1312961867,Outer Ring Road,trunk,,,,Outer,307
1312961868,Mangolpuri Flyover,trunk,,,,Outer,64
1312961870,Mangolpuri Flyover,trunk,,,,Outer,40
1312961871,Mangolpuri Flyover,trunk,,,,Outer,56
1312962759,Mangolpuri Flyover,trunk,,,,Outer,29
1312962760,Mangolpuri Flyover,trunk,,,,Outer,153
1312962761,Mangolpuri Flyover,trunk,,,,Outer,36
1312963613,Mahatma Gandhi Marg,primary,,,asphalt,West,117
1312963615,Club Road Flyover,primary,3,,asphalt,West,180
1312963616,Club Road Flyover,primary,,,asphalt,West,38
1312963617,,primary,,,asphalt,West,21
1312965347,Mahatma Gandhi Marg,primary,,,asphalt,West,41
1312965348,Shri Hans Maharaj Flyover,primary,,,asphalt,West,22
1312965349,Shri Hans Maharaj Flyover,primary,,,asphalt,West,21
1312965350,Mahatma Gandhi Road,primary,,,asphalt,West,175
1312965351,Mahatma Gandhi Road,primary,,,asphalt,West,175
1312965352,Shri Hans Maharaj Flyover,primary,,,asphalt,West,54
1312965353,Shri Hans Maharaj Flyover,primary,,,asphalt,West,55
1312965354,Moti Nagar Flyover,primary,,,asphalt,West,21
1312965355,Moti Nagar Flyover,primary,,,asphalt,West,24
1312967329,Mahipalpur Flyover,motorway,4,,,South-West,118
1312967331,Mahipalpur Flyover,motorway,4,,,South-West,123
1312967332,Mahipalpur Flyover,motorway,4,,,South-West,87
1312967333,Mahipalpur Flyover,motorway,4,,,South-West,38
1312967344,Ch Brahm Prakash Flyover,primary,,,asphalt,North-West,24
1312967345,Ch Brahm Prakash Flyover,primary,,,asphalt,North-West,24
1312967346,Ch Brahm Prakash Flyover,primary,,,asphalt,North-West,31
1312967347,Ch Brahm Prakash Flyover,primary,,,asphalt,North-West,28
1312976990,Lala Jagat Narayan marg,secondary,,,,North-West,127
1312976991,Wazirpur Flyover,secondary,2,,asphalt,North-West,20
1312976992,Wazirpur Flyover,secondary,2,,asphalt,North-West,21
1312976993,Prembari Underpass,primary,,,asphalt,North-West,137
1312976994,Mahatma Gandhi Road,primary,,,asphalt,North-West,212
1312976995,Wazirpur Flyover,secondary,,,,North-West,23
1312979606,Mahatma Gandhi Road,primary,,,asphalt,North-West,46
